Job Opening ID,Featured Jobs,Remote,Posting Date,Title,Company,Industry,Job Type,Salary,Location,City,State,Zip Code,Country,Full Address,Latitude,Longitude,Job Discription,Job Details Link,Send Applications to  (Email/URL),Company Logo,Status
,,,12/26/21,Senior Manager of Integrated Pest Management (IPM),Surterra Wellness,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",27.7124855,-82.2982952,,http://jobviewtrack.com/en-gb/job-1812416443100a09551554060c413e0216545425081d4b4c5840480a1b6c74114e0a07134e2a044e150f0c0128785843440b1d4e6a154e020f0403020b547625081d4b4c5840480a1b4e6a154e020f041c653545071c493e4b455c4a48090a00537519515153/239689f359e9a0d98c37e6aba81392d3.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Store Manager,Surterra Wellness,Wellness,,,"Port Saint Lucie, FL",,,,United States,"Port Saint Lucie, FL    United States",27.2730492,-80.3582261,,http://jobviewtrack.com/en-gb/job-4b48417e590b1d0b0739410d09060b15676d150608144f593f7e590b1d0b264d115b5f/66fc1826cdb2811786d0d3cef41716ba.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,PT Guide,Surterra Wellness,Wellness,,,"Boynton Beach, FL",,,,United States,"Boynton Beach, FL    United States",26.5317866,-80.0905465,,http://jobviewtrack.com/en-gb/job-4c1b416a580d0b0b264c185750/5958efe0f47f96fbcffc04f28540fb89.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,"Supervisor, Extraction & Refinement - PM",Surterra Wellness,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",27.7124855,-82.2982952,,http://jobviewtrack.com/en-gb/job-4f4f417e58140a1c511d530c1a632b1f1152150b1d1a45453c141f5d5d/693cf9a845de661362e2bb3edcfbf8d5.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,PT Mobile Guide,Surterra Wellness,Wellness,,,"Delray Beach, FL",,,,United States,"Delray Beach, FL    United States",26.4614625,-80.0728201,,http://jobviewtrack.com/en-gb/job-1c1f4160420606024276671601050b665d19455c/f7f4c0bae5b6f7f30740f30dbf2b41dd.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Assistant Operations Manager (New Port Richey),Surterra Wellness,Wellness,,,"New Port Richey, FL",,,,United States,"New Port Richey, FL    United States",28.2441768,-82.7192671,,http://jobviewtrack.com/en-gb/job-184d417d42161b4e68044511091507080b535425081d4b4c585f2f251c1d4e07540206154e28154506091d1a45454e0d6005010f4011526127110b1504541d0707000a665c434c030a1c2535531001121a060b545425081d4b4c585f2f34001c53546f130d130f130c4f1a1b684a1b1b04/f0c94cb026ea9d0b370172cec3c5cb87.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Processing Tech I (Edibles) 2nd Shift,Surterra Wellness,Wellness,,,USA,,,,United States,USA    United States,37.09024,-95.712891,,http://jobviewtrack.com/en-gb/job-1c1b411f43004f3d4f1d46176a32060e0354543c0c1042296d5f42070a1d541d4e0448350b040d22270000155e296d5f42070a1d541d4e0469545b/de1cc8c3ae578173c3eca55f8d1a072c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Lead Guide PT,Surterra Wellness,Wellness,,,"Crestview, FL",,,,United States,"Crestview, FL    United States",30.7541808,-86.5727995,,http://jobviewtrack.com/en-gb/job-4b1b416148050b6c600149070d60565f5c15/5cf574f20bdaccc418533e1da9977faf.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Mobile Guide,Surterra Wellness,Wellness,,,"Palm Coast, FL",,,,United States,"Palm Coast, FL    United States",29.5844524,-81.2078699,,http://jobviewtrack.com/en-gb/job-4f484160420606024276671601050b665c11415b/aa9e737e5f6ec55e9bfb816151d48299.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Facilities HVAC Technician,Surterra Wellness,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",27.7124855,-82.2982952,,http://jobviewtrack.com/en-gb/job-181e41657b252c4e7311430b06080d0e044e762e08104347545944011c4e7311430b06080d0e044e76203f32690b7b4c4e0d0307531d45106a350b040d4e1d0b00124429757b6c276e57154d12/ff51be5ca3dd8837f58b8efde113f9ab.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,PT Lead Guide,Surterra Wellness,Wellness,,,"Sebring, FL",,,,United States,"Sebring, FL    United States",27.495592,-81.440907,,http://jobviewtrack.com/en-gb/job-134d416148050b6c600149070d6057555713/76a56bbf465993a3ec4e280da4eb23d6.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,PT Guide,Surterra Wellness,Wellness,,,"New Port Richey, FL",,,,United States,"New Port Richey, FL    United States",28.2441768,-82.7192671,,http://jobviewtrack.com/en-gb/job-121e416a580d0b0b264d115351/ea24880fdfabfb4dad35aba92079bf93.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,"Mobile Guide (Part-time, Ocala, FL)",Surterra Wellness,Wellness,,,"Ocala, FL",,,,United States,"Ocala, FL    United States",29.1871986,-82.1400923,,http://jobviewtrack.com/en-gb/job-4912417d4c161b4e731d4d066a2c01050c4c116a2e06434f582f7d051d1a2520490e0d6057565717/6cc7b6a406b7f8d8aa635fe93a30a1c2.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Horticulture Assistant,Surterra Wellness,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",27.7124855,-82.2982952,,http://jobviewtrack.com/en-gb/job-1f4a416542161b0744014c171d130b47245307011a074b45492f650b1d1a4e17550f1c141c026761071b00005e4a53592c5d5d5715/1c10be8def0d3241d80d2d3545994baf.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Retail Guide (Part-Time),Surterra Wellness,Wellness,,,"Tampa, FL",,,,United States,"Tampa, FL    United States",27.950575,-82.4571776,,http://jobviewtrack.com/en-gb/job-4f49417d4c161b4e731d4d0648330b130449186a3912585f1d7944090a6c7715521748330b130449186a3b165e4a54412f231a074311215a5a545b/a04444c8e537f51e2a1a2eb8a2f9bde2.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,FT Greenhouse Scout,Surterra Wellness,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",27.7124855,-82.2982952,,http://jobviewtrack.com/en-gb/job-4918416a5f010a004f1b55100d633d040a55006950411319/33b0322b60e63e2584b89edc77867304.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Processing Technician II (Vapes) 1st Shift,Surterra Wellness,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",27.7124855,-82.2982952,,http://jobviewtrack.com/en-gb/job-4e4e411c5e104f3d4f1d46176a32060e0354543c0c104245544e4405016c77064f000d121d0e0b47543c0c104245544e4405016c7311430b06080d0e044e763b011a4c5f3c141f5d5d/42d90cd220ba89f713094b3560624299.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,PT Mobile Guide,Surterra Wellness,Wellness,,,"Port Saint Lucie, FL",,,,United States,"Port Saint Lucie, FL    United States",27.2730492,-80.3582261,,http://jobviewtrack.com/en-gb/job-1d194160420606024276671601050b665c114c5f/1bb2510a43e2acdacb11fda52301de89.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Cultivation Assistant (Indoor),Surterra Wellness,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",27.7124855,-82.2982952,,http://jobviewtrack.com/en-gb/job-1d4f416c5e17061d53154e176a2800030a4f066a2a06465f545b4c100601497519515153/2fb8fd9f1330a89b75d43fa0a1e5002f.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Assistant Operations Manager,Surterra Wellness,Wellness,,,"Clermont, FL",,,,United States,"Clermont, FL    United States",28.5494447,-81.7728543,,http://jobviewtrack.com/en-gb/job-4f4e416c5e17061d53154e17482e1e0217410001061d590b704c4305080b55766f130d130f130c4f1a1b493e4b455c4a48166d2f540749101c000013456d150608144f593f625d011d0f531d4f0d1b412f141649071c081d5e29704c4305080b5575185b5051/71db65f058a0c1aa59bc5c29f62587e4.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,"Retail Guide (Part-Time, Ocala)",Surterra Wellness,Wellness,,,"Ocala, FL",,,,United States,"Ocala, FL    United States",29.1871986,-82.1400923,,http://jobviewtrack.com/en-gb/job-191a417d4c161b4e731d4d0648330b130449186a3912585f1d7944090a6c7715521748330b130449186a3b165e4a54412f231a074311215a595359/ee9cb44d1b278a34ef3ba95d374bf2a8.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,FT Lead Guide,Surterra Wellness,Wellness,,,"Clermont, FL",,,,United States,"Clermont, FL    United States",28.5494447,-81.7728543,,http://jobviewtrack.com/en-gb/job-4e1e416148050b6c600149070d60565f5d10/ae3c5c68f874fbe243b7d753259b00c9.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Extraction Technician I - AM,Surterra Wellness,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",27.7124855,-82.2982952,,http://jobviewtrack.com/en-gb/job-1249416855101d0f4400490c06413a0206481a010a1a4b453f79480707004e17490206632b1f1152150b1d1a45453c141f5d5d/2aa7e9952f9de8db8694ce8aff9ed9a1.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,Guide Part Time,Surterra Wellness,Wellness,,,"Orlando, FL",,,,United States,"Orlando, FL    United States",28.5383832,-81.3789269,,http://jobviewtrack.com/en-gb/job-1b19417d4c161b4e731d4d066a261b0e0145763808015e29694440016e57164011/49e87dd2275a7bd6391cd6cf3928481b.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/26/21,PT Guide,Surterra Wellness,Wellness,,,"Orlando, FL",,,,United States,"Orlando, FL    United States",28.5383832,-81.3789269,,http://jobviewtrack.com/en-gb/job-1a48416a580d0b0b264d115759/e2e13f4e803e3282e595c65b6672ce0d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/18/21,Production Manager,TAPROOT BRANDS,Wellness,,,"North Aurora, IL",,,,United States,"North Aurora, IL    United States",41.8061399,-88.3272952,,http://jobviewtrack.com/en-gb/job-4912417d5f0b0b1b4400490c064123060b41130d1b71674a534c4a011d6c77064f071d021a0e0a4e755959401e1a/6843eb3b721de364fc45e76f952c130c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/22/21,Cannabis Account Executive - San Diego,Tedra Health Management LLC,Wellness,,,"Battle Creek, MI",,,,United States,"Battle Creek, MI    United States",42.3211522,-85.1797142,,http://jobviewtrack.com/en-gb/job-1a4d416c4e07001b4900002610040d121149020d6b36524e5e58590d190b253543000714001367631506071248424e2c1a52575c/e7065fdfdbbb3d30879a1bb704b41709.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/22/21,Cannabis Technician,Tedra Health Management LLC,Wellness,,,"Battle Creek, MI",,,,United States,"Battle Creek, MI    United States",42.3211522,-85.1797142,,http://jobviewtrack.com/en-gb/job-191e4179480707004e17490206632d060b4e150a00002b1a0e1c1b53/c4a810a71b0de3f3c6ce224e8a21ffdc.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/22/21,Inventory Clerk- Cannabis,Tedra Health Management LLC,Wellness,,,"Battle Creek, MI",,,,United States,"Battle Creek, MI    United States",42.3211522,-85.1797142,,http://jobviewtrack.com/en-gb/job-121b416443120a00531b521a48220202174b762b051658403f6443120a00531b521a6a220f090b4116011a721b180c1b1a/98f1860f4e1f5330ab7553f2aed7e49d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/30/21,Retail Personal Service Provider,Tedra Health Management LLC,Wellness,,,"Denver, CO",,,,United States,"Denver, CO    United States",39.7392358,-104.990251,,http://jobviewtrack.com/en-gb/job-131a417f48100e074b5473061a1707040022241a0605434f585f0d370a1c511d43066a330b130449186a3a16585d544e48663f1c480249070d136f545d16/68fc18945fff2d6b99f88552fc1f5021.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/01/22,Lead Retail Personal Service Provider,Tedra Health Management LLC,Wellness,,,Michigan,,,,United States,Michigan    United States,44.3148443,-85.6023643,,http://jobviewtrack.com/en-gb/job-131a417f48100e074b5473061a1707040022241a0605434f585f0d370a1c511d43066a330b130449186a3a16585d544e48663f1c480249070d136f545d16/9eb2d890b41d01a22689cb312c2c1f3a.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/01/22,Retail Personal Service Provider,Tedra Health Management LLC,Wellness,,,Michigan,,,,United States,Michigan    United States,44.3148443,-85.6023643,,http://jobviewtrack.com/en-gb/job-131a417f48100e074b5473061a1707040022241a0605434f585f0d370a1c511d43066a330b130449186a3a16585d544e48663f1c480249070d136f545d16/1df94f7db0263457edab135fbee3c3a7.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/03/22,Retail Personal Service Provider,Tedra Health Management LLC,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",44.3148443,-85.6023643,,http://jobviewtrack.com/en-gb/job-4b12416865374f2d4819500f01000004000027180c10434a51445e106d2d4819500f01000004000027180c10434a51445e106d2b6f27003018040d0e044c1d1b1d716f636e0d6e0b021e4b1d410d0b046c240a4d040400124448582c1456565c/d1e375df066683dd5d58971fa82a4f7c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/16/21,Patient Service Associate (PSA)-H2 2020,Temescal Wellness,Wellness,,,"Framingham, MA",,,,United States,"Framingham, MA    United States",42.279286,-71.4161565,,http://jobviewtrack.com/en-gb/job-191e417d4c10060b490000300d13180e064554291a004548544c59016d3e4600490606154e34005202010a162878585f5b0d0c0b0735531007020706114576291a004548544c59016d3d4206560a0b046f565718445a/95cf92dd66740c5ab62c484ed170b48c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/17/21,Safety and Security Associate - H2 2021,Temescal Wellness,Wellness,,,"Framingham, MA",,,,United States,"Framingham, MA    United States",42.279286,-71.4161565,,http://jobviewtrack.com/en-gb/job-1f19417e4c020a1a5e54410d0c413d02065506011d0a28785c4b4810164e6607530c0b080f130022270d0a06584249540d251c1d481749021c046c340446111c1071794e5e585f0d1b172645125b5853/442b1be1f4715a6476814d2eddcc0f1d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/16/21,Budtender - Dr. Jolly's,THC Retail LLC,Wellness,,,Oregon,,,,United States,Oregon    United States,43.8041334,-120.5542012,,http://jobviewtrack.com/en-gb/job-191c412c19545d/a34af1775b68bec911547c84cc0a1518.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/01/22,Budtender - Raleigh Hills,THC Retail LLC,Wellness,,,"Portland, OR",,,,United States,"Portland, OR    United States",45.515232,-122.6783853,,http://jobviewtrack.com/en-gb/job-4f1d412c1c5c575a1e/8506fd41baa4841f213c0ee5a14e61c6.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/16/21,OH - Cannabis Sales Consultant/Inventory (FT and PT Opportunities),The Apothecarium,Wellness,,,"Cincinnati, OH",,,,United States,"Cincinnati, OH    United States",38.440429,-122.7140548,,http://jobviewtrack.com/en-gb/job-4e12417e4c080a1d07374f0d1b140213044e006a201d5c4e53594216164e641b4e101d0d1a060b54762b081d444a5f445e443c0f4b1153613b00020216223d061f16445f525f54655e591e4511/4d6e2f4f84e83f47d835c4d9200c11dc.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/16/21,Medical Cannabis Inventory Financial Manager,The Apothecarium,Wellness,,,"Salt Lake County, UT",,,,United States,"Salt Lake County, UT    United States",38.440429,-122.7140548,,http://jobviewtrack.com/en-gb/job-1819416b440a0e00441d410f482c0f090447111a6b3a445d5843590b1d170739410d09060b15676d110c00104b471d604c0a0e094206222e0d050704044c542107054f4549425f1d6d2d461a4e020a081d4728411a090e16582a0c1d1551565c/f53ca65c3f667e4434376d851d21c5f7.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/16/21,Cannabis Kitchen Packaging Associate - Valhalla Confections,The Apothecarium,Wellness,,,"Santa Rosa, CA",,,,United States,"Santa Rosa, CA    United States",38.440429,-122.7140548,,http://jobviewtrack.com/en-gb/job-4849417d4c07040f401d4e0448201d140a431d091d16287b5c4e460508074913222801150d0f004e76291a004548544c59016d2d461a4e020a081d665217465c/715fd40b9376dd818ad269ca1ad1df8b.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/16/21,Cannabis Kitchen Production Associate - Valhalla Confections,The Apothecarium,Wellness,,,"Santa Rosa, CA",,,,United States,"Santa Rosa, CA    United States",38.440429,-122.7140548,,http://jobviewtrack.com/en-gb/job-1a1e417d5f0b0b1b4400490c06412f14164f170108074f2976445907070b4954701107051b0411491b066b23584459584e10060149766b0a1c0206020b22351b1a1c49425c59486558591540/044f088e0bc5fb39a4c40bec3e9f5599.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/20/21,Retail Team Lead - The Apothecarium Capitola,The Apothecarium,Wellness,,,"Capitola, CA",,,,United States,"Capitola, CA    United States",36.9752283,-121.953293,,http://jobviewtrack.com/en-gb/job-484d41794805024e6b1141076a330b130449186a25164b4f3f794805026f114c1857/f1f8d3d1d5a7a5a7109ddad46342ec3a.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/20/21,Retail Team Lead - The Apothecarium Capitola,The Apothecarium,Wellness,,,"Capitola, CA",,,,United States,"Capitola, CA    United States",36.9752283,-121.953293,,http://jobviewtrack.com/en-gb/job-484d41794805024e6b1141076a330b130449186a25164b4f3f794805026f114c1857/f1f8d3d1d5a7a5a7109ddad46342ec3a.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,12/29/21,CORRECTIONAL COUNSELOR I - OPT SS (UPWARD MOBILITY),The Apothecarium,Wellness,,,"Jacksonville, IL",,,,United States,"Jacksonville, IL    United States",37.7749295,-122.4194155,,http://jobviewtrack.com/en-gb/job-1349416948080618420659432c1307110052762b1c005e4450485f442c014907550f1c0000136763011b1d1c474e4f0d690103075111521a6a250b0b0c56111a10536944535e58081b0f4900221700044e231749020d1b721d1d0518/a8242c6bc245213f340c990b4aac8c90.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/01/22,Customer Consultant/Delivery Driver - The Apothecarium Berkeley,The Apothecarium,Wellness,,,"Berkeley, CA",,,,United States,"Berkeley, CA    United States",37.8715226,-122.273042,,http://jobviewtrack.com/en-gb/job-1f18416948080618420659432c1307110052762b1c005e4450485f442c014907550f1c0000136763011b1d1c474e4f0d690103075111521a6a250b0b0c56111a10536944535e58081b0f4900221700044e231749020d1b721c1c041f/f5a537188ec56dd2ad8d53d108d8275b.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
,,,01/01/22,Security Customer Care Associate - The Apothecarium SOMA,The Apothecarium,Wellness,,,"San Francisco, CA",,,,United States,"San Francisco, CA    United States",37.7749295,-122.4194155,,http://jobviewtrack.com/en-gb/job-1a48416e58171b014a1152432b001c024561071b0610434a49482f271a1d531b4d061a412d061745762b1c005e4450485f442e1d541b430a09150b652641060d49325958524e44051b0b252745001d1307131c00351b1a1c49425c59486558581f41/856d8d32f4f0233a6bc989b4be6a3576.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,301
